,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
65,65,65,65,How Donald Trump could be destroying America's biggest export industry -- travel and tourism… https://twitter.com/i/web/status/837936075087753216 …,2017-03-04 00:05:26,0,0,837937014041415682,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.5574}",0.0737459019506,0.118593435526
66,66,66,66,Donald Trump says “TURNING NINE WITH ALL Rt I,2017-03-03 22:50:39,0,0,837918194434260992,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
67,67,67,67,This liberal painfully admits where Donald Trump is getting it right http://on.mktw.net/2m3s1rc pic.twitter.com/58iezZcb7m,2017-03-03 22:15:34,0,0,837909365201989632,"{'neg': 0.218, 'neu': 0.641, 'pos': 0.141, 'compound': -0.296}",0.0737459019506,0.118593435526
68,68,68,68,There is one huge thing Donald Trump is right about (according to this liberal Democrat) http://on.mktw.net/2m3nW87  pic.twitter.com/33GtNJiziG,2017-03-03 21:10:14,0,0,837892922993479680,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3182}",0.0737459019506,0.118593435526
69,69,69,69,"Congressman Ted Lieu slams Sean Spicer for being Donald Trump’s ""Fake Press Secretary"" http://fb.me/8gdR668p5 ",2017-03-03 19:37:05,0,0,837869480734769152,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}",0.0737459019506,0.118593435526
70,70,70,70,"And now a word from a liberal who can, through gritted teeth, admit where Donald Trump is getting it right: http://on.mktw.net/2mBw54V ",2017-03-03 18:40:17,0,0,837855185678569472,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2023}",0.0737459019506,0.118593435526
71,71,71,71,Every Country In Europe Just Put Donald Trump On Notice – Prepare For Tantrum http://bipartisanreport.com/2017/03/03/every-country-in-europe-just-put-donald-trump-on-notice-prepare-for-tantrum/ … via @Bipartisan Report,2017-03-03 18:39:06,0,0,837854887547297793,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.4215}",0.0737459019506,0.118593435526
72,72,72,72,Donald Trump's Attempt To Shift Russia Focus To Chuck Schumer Is More Than A Little Desperate | The Huffington Post http://www.huffingtonpost.com/entry/donald-trump-chuck-schumer-russia_us_58b9b656e4b05cf0f40060d4 …,2017-03-03 17:41:16,0,0,837840332788097024,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.3117}",0.0737459019506,0.118593435526
73,73,73,73," RT @FreddieCampion: Donald Trump tries to spell ""hereby,"" a play in 3 acts pic.twitter.com/icOn7Mlr40",2017-03-03 17:31:48,0,0,837837951589568512,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}",0.0737459019506,0.118593435526
74,74,74,74,"Well Done, Donald! Trump Eats Burned Beef Because He Doesn't Do Anything Half Way! from... http://www.funnyordie.com/articles/3bd4536606/well-done-donald-trump-eats-burned-beef-because-he-doesn-t-do-anything-half-way … #SmartNews",2017-03-03 17:29:16,0,0,837837315581976576,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.3987}",0.0737459019506,0.118593435526
75,75,75,75,BOB ALSO HATES DONALD TRUMP HOW MUCH MORE PERFECT COULD HE GET!?,2017-03-03 17:27:58,0,0,837836986568298497,"{'neg': 0.169, 'neu': 0.582, 'pos': 0.249, 'compound': 0.3367}",0.0737459019506,0.118593435526
76,76,76,76,Actor Patrick Stewart: 'I'm Moving to America to Fight Donald Trump' http://bit.ly/2mP25Q7 ,2017-03-03 17:16:06,0,0,837834001108856832,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.3818}",0.0737459019506,0.118593435526
77,77,77,77,VIDEO: Disruptive Technology and Free Energy Under Donald Trump? https://wearechange.org/disruptive-technology-free-energy-donald-trump/ … via @LukeWeAreChange,2017-03-03 16:07:51,1,0,837816824888713223,"{'neg': 0.138, 'neu': 0.539, 'pos': 0.323, 'compound': 0.4767}",0.0737459019506,0.118593435526
78,78,78,78,Donald Trump Is No Ronald Reagan - http://wp.me/p7FrsL-nmv ,2017-03-03 16:00:40,0,0,837815015524597760,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",0.0737459019506,0.118593435526
